row_type,run_id,family,GoodInitRule,final_label,positive_actual,score_randnorm,InitHardness,P_8,tp,fp,tn,fn,unknown,good_count,bad_count,accuracy_known,precision_known,recall_known,false_basin_rate_good_known,false_basin_rate_bad_known,score_randnorm_median,InitHardness_median,P_8_median
,low_energy_random_seed71,low_energy_random,False,false_basin_final,False,0.445211702707615,-833.8285714285666,0.4241741741741742,,,,,,,,,,,,,,,
,low_energy_random_seed72,low_energy_random,False,unknown_final,False,0.4706523714337644,-909.8285714285666,0.4114114114114114,,,,,,,,,,,,,,,
,low_energy_random_seed73,low_energy_random,False,escapable_final,True,0.4706523714337644,-977.8285714285666,0.4159159159159159,,,,,,,,,,,,,,,
,low_energy_random_seed74,low_energy_random,False,false_basin_final,False,0.48337270579683916,-1213.8285714285666,0.43843843843843844,,,,,,,,,,,,,,,
,low_energy_random_seed75,low_energy_random,False,unknown_final,False,0.48337270579683916,-1065.8285714285666,0.4512012012012012,,,,,,,,,,,,,,,
,low_energy_random_seed76,low_energy_random,False,unknown_final,False,0.49609304015991385,-777.8285714285666,0.4436936936936937,,,,,,,,,,,,,,,
,low_energy_random_seed77,low_energy_random,False,unknown_final,False,0.49609304015991385,-1053.8285714285666,0.4369369369369369,,,,,,,,,,,,,,,
,low_energy_random_seed78,low_energy_random,False,escapable_final,True,0.49609304015991385,-1109.8285714285666,0.4444444444444444,,,,,,,,,,,,,,,
,low_energy_random_seed79,low_energy_random,False,unknown_final,False,0.5088133745229886,-1045.8285714285666,0.4294294294294294,,,,,,,,,,,,,,,
,low_energy_random_seed80,low_energy_random,False,unknown_final,False,0.5215337088860633,-741.8285714285666,0.4767267267267267,,,,,,,,,,,,,,,
,mixed_diversity_seed81,mixed_diversity,False,escapable_final,True,0.5596947119752874,-45.82857142856665,0.48573573573573575,,,,,,,,,,,,,,,
,mixed_diversity_seed82,mixed_diversity,False,unknown_final,False,0.6868980556060346,-573.8285714285666,0.5217717717717718,,,,,,,,,,,,,,,
,mixed_diversity_seed83,mixed_diversity,False,unknown_final,False,0.6487370525168105,-65.82857142856665,0.5172672672672672,,,,,,,,,,,,,,,
,mixed_diversity_seed84,mixed_diversity,False,unknown_final,False,0.3943303652553161,-797.8285714285666,0.38738738738738737,,,,,,,,,,,,,,,
,mixed_diversity_seed85,mixed_diversity,False,escapable_final,True,0.5469743776122127,-541.8285714285666,0.44144144144144143,,,,,,,,,,,,,,,
,mixed_diversity_seed86,mixed_diversity,False,unknown_final,False,0.7377793930583334,-865.8285714285666,0.5630630630630631,,,,,,,,,,,,,,,
,mixed_diversity_seed87,mixed_diversity,False,escapable_final,True,0.22896601853534485,-781.8285714285666,0.283033033033033,,,,,,,,,,,,,,,
,mixed_diversity_seed88,mixed_diversity,False,unknown_final,False,1.3229147737597702,562.1714285714334,0.6118618618618619,,,,,,,,,,,,,,,
,mixed_diversity_seed89,mixed_diversity,False,unknown_final,False,0.4706523714337644,-785.8285714285666,0.4421921921921922,,,,,,,,,,,,,,,
,mixed_diversity_seed90,mixed_diversity,False,unknown_final,False,0.6996183899691093,-949.8285714285666,0.539039039039039,,,,,,,,,,,,,,,
,mixed_diversity_seed91,mixed_diversity,False,unknown_final,False,0.3688896965291667,-1057.8285714285666,0.3731231231231231,,,,,,,,,,,,,,,
,mixed_diversity_seed92,mixed_diversity,False,unknown_final,False,0.5724150463383622,-337.82857142856665,0.47297297297297297,,,,,,,,,,,,,,,
,mixed_diversity_seed93,mixed_diversity,False,false_basin_final,False,0.3434490278030173,-777.8285714285666,0.37537537537537535,,,,,,,,,,,,,,,
